Scene #, Start Time, Start Frame, End Time, End Frame
1,00:00:00.000,0,00:00:01.533,46
2,00:00:01.533,46,00:00:02.667,80
3,00:00:02.667,80,00:00:03.600,108
4,00:00:03.600,108,00:00:04.300,129
5,00:00:04.300,129,00:00:04.867,146
6,00:00:04.867,146,00:00:05.467,164
7,00:00:05.467,164,00:00:06.400,192
8,00:00:06.400,192,00:00:07.333,220
9,00:00:07.333,220,00:00:07.867,236
10,00:00:07.867,236,00:00:09.200,276
11,00:00:09.200,276,00:00:10.133,304
12,00:00:10.133,304,00:00:11.767,353
13,00:00:11.767,353,00:00:15.100,453
14,00:00:15.100,453,00:00:28.167,845
15,00:00:28.167,845,00:00:31.367,941
16,00:00:31.367,941,00:00:35.533,1066
17,00:00:35.533,1066,00:00:40.133,1204
18,00:00:40.133,1204,00:00:45.400,1362
19,00:00:45.400,1362,00:00:48.733,1462
20,00:00:48.733,1462,00:00:53.167,1595
21,00:00:53.167,1595,00:00:56.233,1687
22,00:00:56.233,1687,00:00:57.600,1728
23,00:00:57.600,1728,00:00:59.900,1797
24,00:00:59.900,1797,00:01:01.567,1847
25,00:01:01.567,1847,00:01:02.400,1872
26,00:01:02.400,1872,00:01:03.533,1906
27,00:01:03.533,1906,00:01:05.233,1957
28,00:01:05.233,1957,00:01:06.767,2003
29,00:01:06.767,2003,00:01:09.033,2071
30,00:01:09.033,2071,00:01:10.900,2127
31,00:01:10.900,2127,00:01:15.600,2268
32,00:01:15.600,2268,00:01:17.267,2318
33,00:01:17.267,2318,00:01:20.167,2405
34,00:01:20.167,2405,00:01:23.767,2513
35,00:01:23.767,2513,00:01:27.367,2621
36,00:01:27.367,2621,00:01:30.633,2719
37,00:01:30.633,2719,00:01:39.633,2989
38,00:01:39.633,2989,00:01:44.933,3148
39,00:01:44.933,3148,00:01:55.600,3468
40,00:01:55.600,3468,00:02:04.833,3745
41,00:02:04.833,3745,00:02:07.300,3819
42,00:02:07.300,3819,00:02:09.133,3874
43,00:02:09.133,3874,00:02:15.567,4067
44,00:02:15.567,4067,00:02:17.133,4114
45,00:02:17.133,4114,00:02:18.067,4142
46,00:02:18.067,4142,00:02:20.800,4224
47,00:02:20.800,4224,00:02:21.900,4257
48,00:02:21.900,4257,00:02:25.300,4359
49,00:02:25.300,4359,00:02:27.500,4425
50,00:02:27.500,4425,00:02:29.900,4497
51,00:02:29.900,4497,00:02:33.267,4598
52,00:02:33.267,4598,00:02:34.500,4635
53,00:02:34.500,4635,00:02:35.300,4659
54,00:02:35.300,4659,00:02:37.500,4725
55,00:02:37.500,4725,00:02:38.500,4755
56,00:02:38.500,4755,00:02:39.667,4790
57,00:02:39.667,4790,00:02:44.700,4941
58,00:02:44.700,4941,00:02:47.033,5011
