Scene #, Start Time, Start Frame, End Time, End Frame
173,00:04:50.733,8722,00:04:51.233,8737
174,00:04:51.233,8737,00:04:51.833,8755
175,00:04:51.833,8755,00:04:53.467,8804
176,00:04:53.467,8804,00:04:54.167,8825
177,00:04:54.167,8825,00:04:55.700,8871
178,00:04:55.700,8871,00:04:56.367,8891
179,00:04:56.367,8891,00:04:57.600,8928
180,00:04:57.600,8928,00:04:59.067,8972
181,00:04:59.067,8972,00:05:00.333,9010
182,00:05:00.333,9010,00:05:03.400,9102
183,00:05:03.400,9102,00:05:05.733,9172
184,00:05:05.733,9172,00:05:11.367,9341
185,00:05:11.367,9341,00:05:12.000,9360
186,00:05:12.000,9360,00:05:13.100,9393
187,00:05:13.100,9393,00:05:14.467,9434
188,00:05:14.467,9434,00:05:16.800,9504
189,00:05:16.800,9504,00:05:18.567,9557
190,00:05:18.567,9557,00:05:19.933,9598
191,00:05:19.933,9598,00:05:21.133,9634
192,00:05:21.133,9634,00:05:22.067,9662
193,00:05:22.067,9662,00:05:22.967,9689
194,00:05:22.967,9689,00:05:24.067,9722
195,00:05:24.067,9722,00:05:25.067,9752
196,00:05:25.067,9752,00:05:25.767,9773
197,00:05:25.767,9773,00:05:27.733,9832
198,00:05:27.733,9832,00:05:30.333,9910
199,00:05:30.333,9910,00:05:31.167,9935
200,00:05:31.167,9935,00:05:31.667,9950
201,00:05:31.667,9950,00:05:32.167,9965
202,00:05:32.167,9965,00:05:32.667,9980
203,00:05:32.667,9980,00:05:33.167,9995
204,00:05:33.167,9995,00:05:35.400,10062
205,00:05:35.400,10062,00:05:36.933,10108
206,00:05:36.933,10108,00:05:38.533,10156
207,00:05:38.533,10156,00:05:40.067,10202
208,00:05:40.067,10202,00:05:40.567,10217
209,00:05:40.567,10217,00:05:42.033,10261
210,00:05:42.033,10261,00:05:44.600,10338
211,00:05:44.600,10338,00:05:45.633,10369
212,00:05:45.633,10369,00:05:46.400,10392
213,00:05:46.400,10392,00:05:48.367,10451
214,00:05:48.367,10451,00:05:50.533,10516
215,00:05:50.533,10516,00:05:51.033,10531
216,00:05:51.033,10531,00:05:51.667,10550
217,00:05:51.667,10550,00:05:52.400,10572
218,00:05:52.400,10572,00:05:53.967,10619
219,00:05:53.967,10619,00:05:55.133,10654
220,00:05:55.133,10654,00:05:55.833,10675
221,00:05:55.833,10675,00:05:56.633,10699
222,00:05:56.633,10699,00:05:58.333,10750
223,00:05:58.333,10750,00:06:02.633,10879
224,00:06:02.633,10879,00:06:04.967,10949
225,00:06:04.967,10949,00:06:05.467,10964
226,00:06:05.467,10964,00:06:05.967,10979
227,00:06:05.967,10979,00:06:07.000,11010
228,00:06:07.000,11010,00:06:09.400,11082
229,00:06:09.400,11082,00:06:11.433,11143
230,00:06:11.433,11143,00:06:14.333,11230
231,00:06:14.333,11230,00:06:17.933,11338
232,00:06:17.933,11338,00:06:19.600,11388
233,00:06:19.600,11388,00:06:20.600,11418
234,00:06:20.600,11418,00:06:22.433,11473
235,00:06:22.433,11473,00:06:23.733,11512
236,00:06:23.733,11512,00:06:25.867,11576
237,00:06:25.867,11576,00:06:30.067,11702
238,00:06:30.067,11702,00:06:30.967,11729
239,00:06:30.967,11729,00:06:34.133,11824
240,00:06:34.133,11824,00:06:38.167,11945
241,00:06:38.167,11945,00:06:40.533,12016
242,00:06:40.533,12016,00:06:41.500,12045
243,00:06:41.500,12045,00:06:42.200,12066
244,00:06:42.200,12066,00:06:42.700,12081
245,00:06:42.700,12081,00:06:43.767,12113
246,00:06:43.767,12113,00:06:44.600,12138
247,00:06:44.600,12138,00:06:45.967,12179
248,00:06:45.967,12179,00:06:53.700,12411
249,00:06:53.700,12411,00:06:55.667,12470
250,00:06:55.667,12470,00:06:56.300,12489
251,00:06:56.300,12489,00:06:56.800,12504
252,00:06:56.800,12504,00:06:57.300,12519
253,00:06:57.300,12519,00:06:57.800,12534
254,00:06:57.800,12534,00:07:01.767,12653
255,00:07:01.767,12653,00:07:04.233,12727
256,00:07:04.233,12727,00:07:06.200,12786
257,00:07:06.200,12786,00:07:06.700,12801
258,00:07:06.700,12801,00:07:08.833,12865
259,00:07:08.833,12865,00:07:10.800,12924
260,00:07:10.800,12924,00:07:12.167,12965
261,00:07:12.167,12965,00:07:22.600,13278
262,00:07:22.600,13278,00:07:26.000,13380
263,00:07:26.000,13380,00:07:27.333,13420
264,00:07:27.333,13420,00:07:28.767,13463
265,00:07:28.767,13463,00:07:29.967,13499
266,00:07:29.967,13499,00:07:30.800,13524
267,00:07:30.800,13524,00:07:31.300,13539
268,00:07:31.300,13539,00:07:34.800,13644
269,00:07:34.800,13644,00:07:35.700,13671
270,00:07:35.700,13671,00:07:37.067,13712
271,00:07:37.067,13712,00:07:41.900,13857
272,00:07:41.900,13857,00:07:43.100,13893
273,00:07:43.100,13893,00:07:44.800,13944
274,00:07:44.800,13944,00:07:45.767,13973
275,00:07:45.767,13973,00:07:47.033,14011
276,00:07:47.033,14011,00:07:48.067,14042
277,00:07:48.067,14042,00:07:48.900,14067
278,00:07:48.900,14067,00:07:50.033,14101
279,00:07:50.033,14101,00:07:50.533,14116
280,00:07:50.533,14116,00:07:51.033,14131
281,00:07:51.033,14131,00:07:51.533,14146
282,00:07:51.533,14146,00:07:52.033,14161
283,00:07:52.033,14161,00:07:52.933,14188
284,00:07:52.933,14188,00:07:53.433,14203
285,00:07:53.433,14203,00:07:55.600,14268
286,00:07:55.600,14268,00:07:57.633,14329
287,00:07:57.633,14329,00:08:04.400,14532
288,00:08:04.400,14532,00:08:07.300,14619
289,00:08:07.300,14619,00:08:11.333,14740
290,00:08:11.333,14740,00:08:13.933,14818
291,00:08:13.933,14818,00:08:14.433,14833
292,00:08:14.433,14833,00:08:15.600,14868
293,00:08:15.600,14868,00:08:17.233,14917
294,00:08:17.233,14917,00:08:18.200,14946
295,00:08:18.200,14946,00:08:20.300,15009
296,00:08:20.300,15009,00:08:22.667,15080
297,00:08:22.667,15080,00:08:23.167,15095
298,00:08:23.167,15095,00:08:24.100,15123
299,00:08:24.100,15123,00:08:26.400,15192
300,00:08:26.400,15192,00:08:30.633,15319
301,00:08:30.633,15319,00:08:35.700,15471
302,00:08:35.700,15471,00:08:39.000,15570
303,00:08:39.000,15570,00:08:42.267,15668
304,00:08:42.267,15668,00:08:45.067,15752
305,00:08:45.067,15752,00:08:47.933,15838
306,00:08:47.933,15838,00:08:51.200,15936
307,00:08:51.200,15936,00:08:53.267,15998
308,00:08:53.267,15998,00:08:54.233,16027
309,00:08:54.233,16027,00:08:55.667,16070
310,00:08:55.667,16070,00:08:57.233,16117
311,00:08:57.233,16117,00:09:00.100,16203
312,00:09:00.100,16203,00:09:00.600,16218
313,00:09:00.600,16218,00:09:01.100,16233
314,00:09:01.100,16233,00:09:05.867,16376
315,00:09:05.867,16376,00:09:09.067,16472
316,00:09:09.067,16472,00:09:13.200,16596
317,00:09:13.200,16596,00:09:17.467,16724
318,00:09:17.467,16724,00:09:20.467,16814
319,00:09:20.467,16814,00:09:25.167,16955
320,00:09:25.167,16955,00:09:25.933,16978
321,00:09:25.933,16978,00:09:27.233,17017
322,00:09:27.233,17017,00:09:28.267,17048
323,00:09:28.267,17048,00:09:29.233,17077
324,00:09:29.233,17077,00:09:29.833,17095
325,00:09:29.833,17095,00:09:30.700,17121
326,00:09:30.700,17121,00:09:33.933,17218
327,00:09:33.933,17218,00:09:34.733,17242
328,00:09:34.733,17242,00:09:37.533,17326
329,00:09:37.533,17326,00:09:40.900,17427
330,00:09:40.900,17427,00:09:43.133,17494
331,00:09:43.133,17494,00:09:47.333,17620
332,00:09:47.333,17620,00:09:52.633,17779
333,00:09:52.633,17779,00:09:54.767,17843
334,00:09:54.767,17843,00:09:57.267,17918
335,00:09:57.267,17918,00:10:01.600,18048
336,00:10:01.600,18048,00:10:06.333,18190
337,00:10:06.333,18190,00:10:10.500,18315
338,00:10:10.500,18315,00:10:14.533,18436
339,00:10:14.533,18436,00:10:17.867,18536
340,00:10:17.867,18536,00:10:19.333,18580
341,00:10:19.333,18580,00:10:19.833,18595
342,00:10:19.833,18595,00:10:22.100,18663
343,00:10:22.100,18663,00:10:24.200,18726
344,00:10:24.200,18726,00:10:26.333,18790
345,00:10:26.333,18790,00:10:28.267,18848
346,00:10:28.267,18848,00:10:29.000,18870
347,00:10:29.000,18870,00:10:34.567,19037
348,00:10:34.567,19037,00:10:35.600,19068
349,00:10:35.600,19068,00:10:36.133,19084
350,00:10:36.133,19084,00:10:37.367,19121
351,00:10:37.367,19121,00:10:38.933,19168
352,00:10:38.933,19168,00:10:39.433,19183
353,00:10:39.433,19183,00:10:39.933,19198
354,00:10:39.933,19198,00:10:40.433,19213
355,00:10:40.433,19213,00:10:40.933,19228
356,00:10:40.933,19228,00:10:41.433,19243
357,00:10:41.433,19243,00:10:41.933,19258
358,00:10:41.933,19258,00:10:42.433,19273
359,00:10:42.433,19273,00:10:43.333,19300
360,00:10:43.333,19300,00:10:45.100,19353
361,00:10:45.100,19353,00:10:45.600,19368
362,00:10:45.600,19368,00:10:46.567,19397
363,00:10:46.567,19397,00:10:47.533,19426
364,00:10:47.533,19426,00:10:48.467,19454
365,00:10:48.467,19454,00:10:49.567,19487
366,00:10:49.567,19487,00:10:50.400,19512
367,00:10:50.400,19512,00:10:56.733,19702
