Scene #, Start Time, Start Frame, End Time, End Frame
1,00:00:00.000,0,00:00:02.100,63
2,00:00:02.100,63,00:00:04.767,143
3,00:00:04.767,143,00:00:06.167,185
4,00:00:06.167,185,00:00:07.300,219
5,00:00:07.300,219,00:00:09.100,273
6,00:00:09.100,273,00:00:13.300,399
7,00:00:13.300,399,00:00:18.367,551
8,00:00:18.367,551,00:00:20.167,605
9,00:00:20.167,605,00:00:22.033,661
10,00:00:22.033,661,00:00:25.800,774
11,00:00:25.800,774,00:00:28.633,859
12,00:00:28.633,859,00:00:31.633,949
13,00:00:31.633,949,00:00:36.467,1094
14,00:00:36.467,1094,00:00:37.833,1135
15,00:00:37.833,1135,00:00:47.600,1428
16,00:00:47.600,1428,00:00:53.867,1616
17,00:00:53.867,1616,00:00:55.300,1659
18,00:00:55.300,1659,00:00:57.433,1723
19,00:00:57.433,1723,00:00:58.700,1761
20,00:00:58.700,1761,00:01:08.700,2061
21,00:01:08.700,2061,00:01:10.267,2108
22,00:01:10.267,2108,00:01:12.767,2183
23,00:01:12.767,2183,00:01:15.200,2256
24,00:01:15.200,2256,00:01:17.433,2323
25,00:01:17.433,2323,00:01:18.767,2363
26,00:01:18.767,2363,00:01:23.333,2500
27,00:01:23.333,2500,00:01:23.833,2515
28,00:01:23.833,2515,00:01:24.333,2530
29,00:01:24.333,2530,00:01:24.833,2545
30,00:01:24.833,2545,00:01:25.433,2563
31,00:01:25.433,2563,00:01:25.933,2578
32,00:01:25.933,2578,00:01:26.433,2593
33,00:01:26.433,2593,00:01:27.000,2610
34,00:01:27.000,2610,00:01:27.500,2625
35,00:01:27.500,2625,00:01:28.000,2640
36,00:01:28.000,2640,00:01:30.167,2705
37,00:01:30.167,2705,00:01:32.200,2766
38,00:01:32.200,2766,00:01:33.500,2805
39,00:01:33.500,2805,00:01:35.700,2871
40,00:01:35.700,2871,00:01:39.133,2974
41,00:01:39.133,2974,00:01:40.133,3004
42,00:01:40.133,3004,00:01:42.200,3066
43,00:01:42.200,3066,00:01:42.833,3085
44,00:01:42.833,3085,00:01:44.500,3135
45,00:01:44.500,3135,00:01:48.100,3243
46,00:01:48.100,3243,00:01:51.933,3358
47,00:01:51.933,3358,00:01:54.467,3434
48,00:01:54.467,3434,00:01:56.000,3480
49,00:01:56.000,3480,00:01:56.933,3508
50,00:01:56.933,3508,00:01:58.933,3568
51,00:01:58.933,3568,00:02:00.700,3621
52,00:02:00.700,3621,00:02:02.000,3660
53,00:02:02.000,3660,00:02:03.033,3691
54,00:02:03.033,3691,00:02:05.167,3755
55,00:02:05.167,3755,00:02:06.667,3800
56,00:02:06.667,3800,00:02:09.100,3873
57,00:02:09.100,3873,00:02:10.300,3909
58,00:02:10.300,3909,00:02:11.700,3951
59,00:02:11.700,3951,00:02:15.800,4074
60,00:02:15.800,4074,00:02:17.833,4135
61,00:02:17.833,4135,00:02:20.300,4209
62,00:02:20.300,4209,00:02:24.867,4346
63,00:02:24.867,4346,00:02:26.467,4394
64,00:02:26.467,4394,00:02:27.500,4425
65,00:02:27.500,4425,00:02:29.433,4483
66,00:02:29.433,4483,00:02:31.267,4538
67,00:02:31.267,4538,00:02:31.933,4558
68,00:02:31.933,4558,00:02:33.300,4599
69,00:02:33.300,4599,00:02:34.933,4648
70,00:02:34.933,4648,00:02:35.600,4668
71,00:02:35.600,4668,00:02:38.767,4763
72,00:02:38.767,4763,00:02:39.267,4778
73,00:02:39.267,4778,00:02:39.767,4793
74,00:02:39.767,4793,00:02:41.467,4844
75,00:02:41.467,4844,00:02:45.333,4960
76,00:02:45.333,4960,00:02:46.533,4996
77,00:02:46.533,4996,00:02:47.533,5026
78,00:02:47.533,5026,00:02:48.200,5046
79,00:02:48.200,5046,00:02:54.600,5238
80,00:02:54.600,5238,00:02:58.100,5343
81,00:02:58.100,5343,00:03:00.933,5428
82,00:03:00.933,5428,00:03:02.333,5470
83,00:03:02.333,5470,00:03:04.033,5521
84,00:03:04.033,5521,00:03:06.267,5588
85,00:03:06.267,5588,00:03:08.300,5649
86,00:03:08.300,5649,00:03:09.100,5673
87,00:03:09.100,5673,00:03:09.867,5696
88,00:03:09.867,5696,00:03:14.467,5834
89,00:03:14.467,5834,00:03:14.967,5849
90,00:03:14.967,5849,00:03:16.467,5894
91,00:03:16.467,5894,00:03:21.600,6048
92,00:03:21.600,6048,00:03:23.800,6114
93,00:03:23.800,6114,00:03:24.433,6133
94,00:03:24.433,6133,00:03:26.633,6199
95,00:03:26.633,6199,00:03:29.100,6273
96,00:03:29.100,6273,00:03:31.800,6354
97,00:03:31.800,6354,00:03:33.533,6406
98,00:03:33.533,6406,00:03:34.600,6438
99,00:03:34.600,6438,00:03:37.100,6513
100,00:03:37.100,6513,00:03:38.333,6550
101,00:03:38.333,6550,00:03:39.933,6598
102,00:03:39.933,6598,00:03:47.000,6810
103,00:03:47.000,6810,00:03:47.667,6830
104,00:03:47.667,6830,00:03:52.533,6976
105,00:03:52.533,6976,00:03:53.967,7019
106,00:03:53.967,7019,00:03:55.600,7068
107,00:03:55.600,7068,00:03:56.300,7089
108,00:03:56.300,7089,00:03:59.433,7183
109,00:03:59.433,7183,00:04:00.200,7206
110,00:04:00.200,7206,00:04:01.833,7255
111,00:04:01.833,7255,00:04:02.933,7288
112,00:04:02.933,7288,00:04:05.033,7351
113,00:04:05.033,7351,00:04:06.333,7390
114,00:04:06.333,7390,00:04:08.200,7446
115,00:04:08.200,7446,00:04:09.333,7480
116,00:04:09.333,7480,00:04:12.367,7571
117,00:04:12.367,7571,00:04:14.167,7625
118,00:04:14.167,7625,00:04:14.767,7643
119,00:04:14.767,7643,00:04:15.267,7658
120,00:04:15.267,7658,00:04:16.333,7690
121,00:04:16.333,7690,00:04:20.867,7826
122,00:04:20.867,7826,00:04:22.867,7886
123,00:04:22.867,7886,00:04:24.100,7923
124,00:04:24.100,7923,00:04:25.167,7955
125,00:04:25.167,7955,00:04:25.867,7976
126,00:04:25.867,7976,00:04:27.033,8011
127,00:04:27.033,8011,00:04:29.700,8091
128,00:04:29.700,8091,00:04:30.833,8125
129,00:04:30.833,8125,00:04:32.333,8170
130,00:04:32.333,8170,00:04:33.333,8200
131,00:04:33.333,8200,00:04:33.833,8215
132,00:04:33.833,8215,00:04:34.633,8239
133,00:04:34.633,8239,00:04:35.367,8261
134,00:04:35.367,8261,00:04:39.000,8370
135,00:04:39.000,8370,00:04:43.833,8515
136,00:04:43.833,8515,00:04:45.767,8573
137,00:04:45.767,8573,00:04:53.333,8800
138,00:04:53.333,8800,00:04:57.133,8914
139,00:04:57.133,8914,00:04:58.300,8949
140,00:04:58.300,8949,00:05:07.967,9239
141,00:05:07.967,9239,00:05:11.500,9345
142,00:05:11.500,9345,00:05:18.667,9560
143,00:05:18.667,9560,00:05:19.867,9596
144,00:05:19.867,9596,00:05:21.533,9646
145,00:05:21.533,9646,00:05:22.633,9679
146,00:05:22.633,9679,00:05:26.200,9786
147,00:05:26.200,9786,00:05:27.667,9830
148,00:05:27.667,9830,00:05:28.467,9854
149,00:05:28.467,9854,00:05:30.267,9908
150,00:05:30.267,9908,00:05:30.867,9926
151,00:05:30.867,9926,00:05:33.500,10005
152,00:05:33.500,10005,00:05:34.500,10035
153,00:05:34.500,10035,00:05:35.700,10071
154,00:05:35.700,10071,00:05:40.100,10203
155,00:05:40.100,10203,00:05:43.300,10299
156,00:05:43.300,10299,00:05:50.000,10500
157,00:05:50.000,10500,00:05:53.633,10609
158,00:05:53.633,10609,00:05:54.700,10641
159,00:05:54.700,10641,00:05:56.133,10684
160,00:05:56.133,10684,00:05:57.667,10730
161,00:05:57.667,10730,00:05:59.133,10774
162,00:05:59.133,10774,00:06:01.167,10835
163,00:06:01.167,10835,00:06:03.500,10905
164,00:06:03.500,10905,00:06:08.333,11050
165,00:06:08.333,11050,00:06:09.633,11089
166,00:06:09.633,11089,00:06:10.500,11115
167,00:06:10.500,11115,00:06:12.000,11160
168,00:06:12.000,11160,00:06:13.333,11200
169,00:06:13.333,11200,00:06:18.000,11340
170,00:06:18.000,11340,00:06:18.600,11358
171,00:06:18.600,11358,00:06:19.133,11374
172,00:06:19.133,11374,00:06:20.633,11419
173,00:06:20.633,11419,00:06:24.933,11548
174,00:06:24.933,11548,00:06:36.000,11880
175,00:06:36.000,11880,00:06:38.267,11948
176,00:06:38.267,11948,00:06:39.267,11978
177,00:06:39.267,11978,00:06:42.033,12061
178,00:06:42.033,12061,00:06:42.600,12078
179,00:06:42.600,12078,00:06:45.133,12154
180,00:06:45.133,12154,00:06:55.933,12478
181,00:06:55.933,12478,00:06:59.500,12585
182,00:06:59.500,12585,00:07:05.633,12769
183,00:07:05.633,12769,00:07:09.200,12876
184,00:07:09.200,12876,00:07:12.800,12984
185,00:07:12.800,12984,00:07:14.367,13031
186,00:07:14.367,13031,00:07:16.000,13080
187,00:07:16.000,13080,00:07:16.500,13095
188,00:07:16.500,13095,00:07:17.167,13115
189,00:07:17.167,13115,00:07:19.467,13184
190,00:07:19.467,13184,00:07:21.367,13241
191,00:07:21.367,13241,00:07:24.967,13349
192,00:07:24.967,13349,00:07:28.000,13440
193,00:07:28.000,13440,00:07:34.800,13644
194,00:07:34.800,13644,00:07:38.200,13746
195,00:07:38.200,13746,00:07:38.967,13769
196,00:07:38.967,13769,00:07:41.467,13844
197,00:07:41.467,13844,00:07:42.267,13868
198,00:07:42.267,13868,00:07:42.867,13886
199,00:07:42.867,13886,00:07:43.367,13901
200,00:07:43.367,13901,00:07:44.267,13928
201,00:07:44.267,13928,00:07:45.833,13975
202,00:07:45.833,13975,00:07:46.833,14005
203,00:07:46.833,14005,00:07:48.533,14056
204,00:07:48.533,14056,00:07:51.033,14131
205,00:07:51.033,14131,00:07:55.800,14274
206,00:07:55.800,14274,00:07:56.967,14309
207,00:07:56.967,14309,00:08:00.533,14416
208,00:08:00.533,14416,00:08:02.467,14474
209,00:08:02.467,14474,00:08:04.467,14534
210,00:08:04.467,14534,00:08:05.700,14571
211,00:08:05.700,14571,00:08:07.100,14613
212,00:08:07.100,14613,00:08:08.667,14660
213,00:08:08.667,14660,00:08:11.800,14754
214,00:08:11.800,14754,00:08:12.333,14770
215,00:08:12.333,14770,00:08:13.967,14819
216,00:08:13.967,14819,00:08:15.100,14853
217,00:08:15.100,14853,00:08:19.600,14988
218,00:08:19.600,14988,00:08:23.133,15094
219,00:08:23.133,15094,00:08:25.967,15179
220,00:08:25.967,15179,00:08:26.867,15206
221,00:08:26.867,15206,00:08:28.667,15260
222,00:08:28.667,15260,00:08:31.867,15356
223,00:08:31.867,15356,00:08:33.767,15413
224,00:08:33.767,15413,00:08:35.100,15453
