Scene #, Start Time, Start Frame, End Time, End Frame
1,00:00:00.000,0,00:00:01.267,38
2,00:00:01.267,38,00:00:03.400,102
3,00:00:03.400,102,00:00:07.233,217
4,00:00:07.233,217,00:00:10.433,313
5,00:00:10.433,313,00:00:12.300,369
6,00:00:12.300,369,00:00:13.867,416
7,00:00:13.867,416,00:00:15.200,456
8,00:00:15.200,456,00:00:16.533,496
9,00:00:16.533,496,00:00:18.067,542
10,00:00:18.067,542,00:00:19.967,599
11,00:00:19.967,599,00:00:22.600,678
12,00:00:22.600,678,00:00:24.300,729
13,00:00:24.300,729,00:00:25.300,759
14,00:00:25.300,759,00:00:29.467,884
15,00:00:29.467,884,00:00:33.200,996
16,00:00:33.200,996,00:00:37.800,1134
17,00:00:37.800,1134,00:00:42.233,1267
18,00:00:42.233,1267,00:00:45.800,1374
19,00:00:45.800,1374,00:00:52.167,1565
20,00:00:52.167,1565,00:00:57.333,1720
21,00:00:57.333,1720,00:00:59.500,1785
22,00:00:59.500,1785,00:01:06.400,1992
23,00:01:06.400,1992,00:01:07.733,2032
24,00:01:07.733,2032,00:01:11.733,2152
25,00:01:11.733,2152,00:01:13.867,2216
26,00:01:13.867,2216,00:01:17.167,2315
27,00:01:17.167,2315,00:01:20.067,2402
28,00:01:20.067,2402,00:01:22.467,2474
29,00:01:22.467,2474,00:01:25.133,2554
30,00:01:25.133,2554,00:01:28.533,2656
31,00:01:28.533,2656,00:01:31.633,2749
32,00:01:31.633,2749,00:01:34.900,2847
33,00:01:34.900,2847,00:01:38.533,2956
34,00:01:38.533,2956,00:01:41.600,3048
35,00:01:41.600,3048,00:01:44.633,3139
36,00:01:44.633,3139,00:01:47.367,3221
37,00:01:47.367,3221,00:01:51.333,3340
38,00:01:51.333,3340,00:01:55.400,3462
39,00:01:55.400,3462,00:01:59.167,3575
40,00:01:59.167,3575,00:02:02.500,3675
41,00:02:02.500,3675,00:02:07.133,3814
42,00:02:07.133,3814,00:02:11.267,3938
43,00:02:11.267,3938,00:02:22.067,4262
44,00:02:22.067,4262,00:02:39.500,4785
45,00:02:39.500,4785,00:03:36.467,6494
46,00:03:36.467,6494,00:03:41.933,6658
47,00:03:41.933,6658,00:04:06.733,7402
