Scene #, Start Time, Start Frame, End Time, End Frame
269,00:04:32.833,8185,00:04:34.100,8223
270,00:04:34.100,8223,00:04:35.233,8257
271,00:04:35.233,8257,00:04:37.400,8322
272,00:04:37.400,8322,00:04:38.167,8345
273,00:04:38.167,8345,00:04:39.533,8386
274,00:04:39.533,8386,00:04:40.167,8405
275,00:04:40.167,8405,00:04:43.033,8491
276,00:04:43.033,8491,00:04:44.533,8536
277,00:04:44.533,8536,00:04:45.867,8576
278,00:04:45.867,8576,00:04:46.633,8599
279,00:04:46.633,8599,00:04:47.633,8629
280,00:04:47.633,8629,00:04:48.233,8647
281,00:04:48.233,8647,00:04:49.100,8673
282,00:04:49.100,8673,00:04:49.833,8695
283,00:04:49.833,8695,00:04:50.467,8714
284,00:04:50.467,8714,00:04:51.400,8742
285,00:04:51.400,8742,00:04:52.200,8766
286,00:04:52.200,8766,00:04:53.033,8791
287,00:04:53.033,8791,00:04:54.200,8826
288,00:04:54.200,8826,00:04:54.767,8843
289,00:04:54.767,8843,00:04:55.533,8866
290,00:04:55.533,8866,00:04:56.267,8888
291,00:04:56.267,8888,00:04:56.867,8906
292,00:04:56.867,8906,00:04:57.367,8921
293,00:04:57.367,8921,00:04:57.867,8936
294,00:04:57.867,8936,00:04:58.533,8956
295,00:04:58.533,8956,00:04:59.100,8973
296,00:04:59.100,8973,00:04:59.600,8988
297,00:04:59.600,8988,00:05:00.300,9009
298,00:05:00.300,9009,00:05:00.967,9029
299,00:05:00.967,9029,00:05:01.967,9059
300,00:05:01.967,9059,00:05:02.533,9076
301,00:05:02.533,9076,00:05:03.267,9098
302,00:05:03.267,9098,00:05:03.967,9119
303,00:05:03.967,9119,00:05:05.100,9153
304,00:05:05.100,9153,00:05:06.100,9183
305,00:05:06.100,9183,00:05:07.100,9213
306,00:05:07.100,9213,00:05:08.100,9243
307,00:05:08.100,9243,00:05:08.900,9267
308,00:05:08.900,9267,00:05:10.400,9312
309,00:05:10.400,9312,00:05:11.033,9331
310,00:05:11.033,9331,00:05:11.633,9349
311,00:05:11.633,9349,00:05:12.200,9366
312,00:05:12.200,9366,00:05:12.800,9384
313,00:05:12.800,9384,00:05:13.467,9404
314,00:05:13.467,9404,00:05:14.100,9423
315,00:05:14.100,9423,00:05:14.733,9442
316,00:05:14.733,9442,00:05:15.300,9459
317,00:05:15.300,9459,00:05:15.800,9474
318,00:05:15.800,9474,00:05:16.333,9490
319,00:05:16.333,9490,00:05:17.400,9522
320,00:05:17.400,9522,00:05:18.233,9547
321,00:05:18.233,9547,00:05:18.867,9566
322,00:05:18.867,9566,00:05:19.833,9595
323,00:05:19.833,9595,00:05:20.733,9622
324,00:05:20.733,9622,00:05:21.300,9639
325,00:05:21.300,9639,00:05:23.300,9699
326,00:05:23.300,9699,00:05:24.467,9734
327,00:05:24.467,9734,00:05:25.967,9779
328,00:05:25.967,9779,00:05:26.667,9800
329,00:05:26.667,9800,00:05:27.400,9822
330,00:05:27.400,9822,00:05:28.500,9855
331,00:05:28.500,9855,00:05:29.433,9883
332,00:05:29.433,9883,00:05:29.933,9898
333,00:05:29.933,9898,00:05:30.500,9915
334,00:05:30.500,9915,00:05:31.500,9945
335,00:05:31.500,9945,00:05:32.267,9968
336,00:05:32.267,9968,00:05:33.367,10001
337,00:05:33.367,10001,00:05:34.600,10038
338,00:05:34.600,10038,00:05:36.067,10082
339,00:05:36.067,10082,00:05:36.633,10099
340,00:05:36.633,10099,00:05:37.400,10122
341,00:05:37.400,10122,00:05:38.400,10152
342,00:05:38.400,10152,00:05:38.933,10168
343,00:05:38.933,10168,00:05:39.700,10191
344,00:05:39.700,10191,00:05:40.233,10207
345,00:05:40.233,10207,00:05:41.233,10237
346,00:05:41.233,10237,00:05:41.867,10256
347,00:05:41.867,10256,00:05:42.400,10272
348,00:05:42.400,10272,00:05:43.833,10315
349,00:05:43.833,10315,00:05:45.800,10374
350,00:05:45.800,10374,00:05:46.367,10391
351,00:05:46.367,10391,00:05:47.033,10411
352,00:05:47.033,10411,00:05:47.700,10431
353,00:05:47.700,10431,00:05:48.600,10458
354,00:05:48.600,10458,00:05:49.133,10474
355,00:05:49.133,10474,00:05:50.133,10504
356,00:05:50.133,10504,00:05:50.867,10526
357,00:05:50.867,10526,00:05:51.733,10552
358,00:05:51.733,10552,00:05:53.400,10602
359,00:05:53.400,10602,00:05:53.967,10619
360,00:05:53.967,10619,00:05:54.467,10634
361,00:05:54.467,10634,00:05:55.133,10654
362,00:05:55.133,10654,00:05:55.767,10673
363,00:05:55.767,10673,00:05:56.500,10695
364,00:05:56.500,10695,00:05:57.000,10710
365,00:05:57.000,10710,00:05:58.200,10746
366,00:05:58.200,10746,00:05:59.667,10790
367,00:05:59.667,10790,00:06:00.333,10810
368,00:06:00.333,10810,00:06:00.833,10825
369,00:06:00.833,10825,00:06:01.667,10850
370,00:06:01.667,10850,00:06:03.400,10902
371,00:06:03.400,10902,00:06:05.367,10961
372,00:06:05.367,10961,00:06:06.100,10983
373,00:06:06.100,10983,00:06:07.733,11032
374,00:06:07.733,11032,00:06:10.933,11128
375,00:06:10.933,11128,00:06:12.500,11175
376,00:06:12.500,11175,00:06:13.267,11198
377,00:06:13.267,11198,00:06:14.233,11227
378,00:06:14.233,11227,00:06:14.867,11246
379,00:06:14.867,11246,00:06:16.233,11287
380,00:06:16.233,11287,00:06:17.933,11338
381,00:06:17.933,11338,00:06:19.133,11374
382,00:06:19.133,11374,00:06:19.633,11389
383,00:06:19.633,11389,00:06:20.833,11425
384,00:06:20.833,11425,00:06:21.733,11452
385,00:06:21.733,11452,00:06:22.833,11485
386,00:06:22.833,11485,00:06:24.400,11532
387,00:06:24.400,11532,00:06:25.533,11566
388,00:06:25.533,11566,00:06:26.600,11598
389,00:06:26.600,11598,00:06:27.667,11630
390,00:06:27.667,11630,00:06:28.633,11659
391,00:06:28.633,11659,00:06:30.467,11714
392,00:06:30.467,11714,00:06:31.567,11747
393,00:06:31.567,11747,00:06:32.133,11764
394,00:06:32.133,11764,00:06:33.500,11805
395,00:06:33.500,11805,00:06:34.600,11838
396,00:06:34.600,11838,00:06:35.800,11874
397,00:06:35.800,11874,00:06:36.633,11899
398,00:06:36.633,11899,00:06:37.267,11918
399,00:06:37.267,11918,00:06:38.067,11942
400,00:06:38.067,11942,00:06:39.133,11974
401,00:06:39.133,11974,00:06:40.367,12011
402,00:06:40.367,12011,00:06:41.367,12041
403,00:06:41.367,12041,00:06:41.867,12056
404,00:06:41.867,12056,00:06:43.000,12090
405,00:06:43.000,12090,00:06:43.600,12108
406,00:06:43.600,12108,00:06:44.233,12127
407,00:06:44.233,12127,00:06:44.733,12142
408,00:06:44.733,12142,00:06:45.267,12158
409,00:06:45.267,12158,00:06:47.033,12211
410,00:06:47.033,12211,00:06:48.667,12260
411,00:06:48.667,12260,00:06:49.467,12284
412,00:06:49.467,12284,00:06:50.067,12302
413,00:06:50.067,12302,00:06:50.967,12329
414,00:06:50.967,12329,00:06:51.900,12357
415,00:06:51.900,12357,00:06:53.667,12410
416,00:06:53.667,12410,00:06:54.367,12431
417,00:06:54.367,12431,00:06:55.167,12455
418,00:06:55.167,12455,00:06:55.700,12471
419,00:06:55.700,12471,00:06:56.233,12487
420,00:06:56.233,12487,00:06:58.600,12558
421,00:06:58.600,12558,00:06:59.767,12593
422,00:06:59.767,12593,00:07:00.267,12608
423,00:07:00.267,12608,00:07:00.967,12629
424,00:07:00.967,12629,00:07:02.100,12663
425,00:07:02.100,12663,00:07:03.200,12696
426,00:07:03.200,12696,00:07:03.900,12717
427,00:07:03.900,12717,00:07:04.700,12741
428,00:07:04.700,12741,00:07:05.300,12759
429,00:07:05.300,12759,00:07:06.000,12780
430,00:07:06.000,12780,00:07:06.567,12797
431,00:07:06.567,12797,00:07:07.733,12832
432,00:07:07.733,12832,00:07:08.233,12847
433,00:07:08.233,12847,00:07:08.733,12862
434,00:07:08.733,12862,00:07:09.967,12899
435,00:07:09.967,12899,00:07:10.800,12924
436,00:07:10.800,12924,00:07:11.533,12946
437,00:07:11.533,12946,00:07:12.400,12972
438,00:07:12.400,12972,00:07:13.033,12991
439,00:07:13.033,12991,00:07:13.667,13010
440,00:07:13.667,13010,00:07:14.733,13042
441,00:07:14.733,13042,00:07:15.967,13079
442,00:07:15.967,13079,00:07:16.500,13095
443,00:07:16.500,13095,00:07:17.133,13114
444,00:07:17.133,13114,00:07:18.033,13141
445,00:07:18.033,13141,00:07:18.633,13159
446,00:07:18.633,13159,00:07:19.967,13199
447,00:07:19.967,13199,00:07:21.767,13253
448,00:07:21.767,13253,00:07:22.600,13278
449,00:07:22.600,13278,00:07:24.633,13339
450,00:07:24.633,13339,00:07:26.367,13391
451,00:07:26.367,13391,00:07:27.067,13412
452,00:07:27.067,13412,00:07:27.633,13429
453,00:07:27.633,13429,00:07:28.433,13453
454,00:07:28.433,13453,00:07:28.967,13469
455,00:07:28.967,13469,00:07:29.500,13485
456,00:07:29.500,13485,00:07:30.133,13504
457,00:07:30.133,13504,00:07:30.767,13523
458,00:07:30.767,13523,00:07:31.333,13540
459,00:07:31.333,13540,00:07:32.167,13565
460,00:07:32.167,13565,00:07:32.967,13589
461,00:07:32.967,13589,00:07:34.733,13642
462,00:07:34.733,13642,00:07:35.933,13678
463,00:07:35.933,13678,00:07:37.733,13732
464,00:07:37.733,13732,00:07:38.367,13751
465,00:07:38.367,13751,00:07:39.567,13787
466,00:07:39.567,13787,00:07:40.067,13802
467,00:07:40.067,13802,00:07:40.600,13818
468,00:07:40.600,13818,00:07:42.167,13865
469,00:07:42.167,13865,00:07:43.100,13893
470,00:07:43.100,13893,00:07:44.667,13940
471,00:07:44.667,13940,00:07:45.933,13978
472,00:07:45.933,13978,00:07:46.433,13993
473,00:07:46.433,13993,00:07:47.133,14014
474,00:07:47.133,14014,00:07:47.633,14029
475,00:07:47.633,14029,00:07:48.867,14066
476,00:07:48.867,14066,00:07:50.433,14113
477,00:07:50.433,14113,00:07:52.267,14168
478,00:07:52.267,14168,00:07:52.933,14188
479,00:07:52.933,14188,00:07:53.733,14212
480,00:07:53.733,14212,00:07:54.933,14248
481,00:07:54.933,14248,00:07:55.533,14266
482,00:07:55.533,14266,00:07:56.367,14291
483,00:07:56.367,14291,00:07:57.033,14311
484,00:07:57.033,14311,00:07:57.667,14330
485,00:07:57.667,14330,00:07:58.433,14353
486,00:07:58.433,14353,00:07:58.967,14369
487,00:07:58.967,14369,00:07:59.667,14390
488,00:07:59.667,14390,00:08:00.167,14405
489,00:08:00.167,14405,00:08:01.433,14443
490,00:08:01.433,14443,00:08:02.633,14479
491,00:08:02.633,14479,00:08:03.133,14494
492,00:08:03.133,14494,00:08:03.867,14516
493,00:08:03.867,14516,00:08:04.833,14545
494,00:08:04.833,14545,00:08:05.833,14575
495,00:08:05.833,14575,00:08:06.667,14600
496,00:08:06.667,14600,00:08:07.700,14631
497,00:08:07.700,14631,00:08:08.733,14662
498,00:08:08.733,14662,00:08:09.400,14682
499,00:08:09.400,14682,00:08:10.333,14710
500,00:08:10.333,14710,00:08:11.267,14738
501,00:08:11.267,14738,00:08:11.967,14759
502,00:08:11.967,14759,00:08:12.633,14779
503,00:08:12.633,14779,00:08:13.200,14796
504,00:08:13.200,14796,00:08:14.233,14827
505,00:08:14.233,14827,00:08:15.067,14852
506,00:08:15.067,14852,00:08:15.767,14873
507,00:08:15.767,14873,00:08:17.533,14926
508,00:08:17.533,14926,00:08:18.100,14943
509,00:08:18.100,14943,00:08:19.400,14982
510,00:08:19.400,14982,00:08:20.233,15007
511,00:08:20.233,15007,00:08:21.333,15040
512,00:08:21.333,15040,00:08:23.033,15091
513,00:08:23.033,15091,00:08:24.000,15120
514,00:08:24.000,15120,00:08:26.233,15187
515,00:08:26.233,15187,00:08:27.500,15225
516,00:08:27.500,15225,00:08:28.067,15242
517,00:08:28.067,15242,00:08:28.567,15257
518,00:08:28.567,15257,00:08:30.067,15302
519,00:08:30.067,15302,00:08:31.567,15347
520,00:08:31.567,15347,00:08:32.167,15365
521,00:08:32.167,15365,00:08:33.100,15393
522,00:08:33.100,15393,00:08:33.800,15414
523,00:08:33.800,15414,00:08:35.800,15474
524,00:08:35.800,15474,00:08:36.967,15509
525,00:08:36.967,15509,00:08:38.100,15543
526,00:08:38.100,15543,00:08:38.900,15567
527,00:08:38.900,15567,00:08:40.400,15612
528,00:08:40.400,15612,00:08:40.900,15627
529,00:08:40.900,15627,00:08:41.767,15653
530,00:08:41.767,15653,00:08:42.567,15677
531,00:08:42.567,15677,00:08:43.167,15695
532,00:08:43.167,15695,00:08:43.700,15711
533,00:08:43.700,15711,00:08:44.267,15728
534,00:08:44.267,15728,00:08:45.033,15751
535,00:08:45.033,15751,00:08:45.967,15779
536,00:08:45.967,15779,00:08:46.967,15809
537,00:08:46.967,15809,00:08:47.467,15824
538,00:08:47.467,15824,00:08:51.767,15953
539,00:08:51.767,15953,00:08:53.333,16000
540,00:08:53.333,16000,00:08:56.233,16087
