Scene #, Start Time, Start Frame, End Time, End Frame
64,00:05:19.467,9584,00:05:26.867,9806
65,00:05:26.867,9806,00:05:27.733,9832
66,00:05:27.733,9832,00:05:28.300,9849
67,00:05:28.300,9849,00:05:34.067,10022
68,00:05:34.067,10022,00:05:37.833,10135
69,00:05:37.833,10135,00:05:45.200,10356
70,00:05:45.200,10356,00:05:50.067,10502
71,00:05:50.067,10502,00:05:54.033,10621
72,00:05:54.033,10621,00:05:57.067,10712
73,00:05:57.067,10712,00:06:01.167,10835
74,00:06:01.167,10835,00:06:03.233,10897
75,00:06:03.233,10897,00:06:09.300,11079
76,00:06:09.300,11079,00:06:18.567,11357
77,00:06:18.567,11357,00:06:20.600,11418
78,00:06:20.600,11418,00:06:33.733,11812
79,00:06:33.733,11812,00:06:35.567,11867
80,00:06:35.567,11867,00:06:42.433,12073
81,00:06:42.433,12073,00:06:47.333,12220
82,00:06:47.333,12220,00:06:51.033,12331
83,00:06:51.033,12331,00:06:53.700,12411
84,00:06:53.700,12411,00:06:54.433,12433
85,00:06:54.433,12433,00:06:57.900,12537
86,00:06:57.900,12537,00:07:03.800,12714
87,00:07:03.800,12714,00:07:05.700,12771
88,00:07:05.700,12771,00:07:11.500,12945
89,00:07:11.500,12945,00:07:16.733,13102
90,00:07:16.733,13102,00:07:24.700,13341
91,00:07:24.700,13341,00:07:31.500,13545
92,00:07:31.500,13545,00:07:32.267,13568
93,00:07:32.267,13568,00:07:33.767,13613
94,00:07:33.767,13613,00:07:34.933,13648
95,00:07:34.933,13648,00:07:38.300,13749
96,00:07:38.300,13749,00:07:39.600,13788
97,00:07:39.600,13788,00:07:41.333,13840
98,00:07:41.333,13840,00:07:48.500,14055
99,00:07:48.500,14055,00:07:52.100,14163
100,00:07:52.100,14163,00:07:53.367,14201
101,00:07:53.367,14201,00:07:55.400,14262
102,00:07:55.400,14262,00:08:02.667,14480
103,00:08:02.667,14480,00:08:10.567,14717
104,00:08:10.567,14717,00:08:21.300,15039
105,00:08:21.300,15039,00:08:28.400,15252
106,00:08:28.400,15252,00:08:31.233,15337
107,00:08:31.233,15337,00:08:36.000,15480
108,00:08:36.000,15480,00:08:41.967,15659
109,00:08:41.967,15659,00:08:44.600,15738
110,00:08:44.600,15738,00:08:47.667,15830
111,00:08:47.667,15830,00:08:50.267,15908
112,00:08:50.267,15908,00:08:53.000,15990
113,00:08:53.000,15990,00:08:54.600,16038
114,00:08:54.600,16038,00:08:55.233,16057
115,00:08:55.233,16057,00:08:57.833,16135
116,00:08:57.833,16135,00:08:58.333,16150
117,00:08:58.333,16150,00:09:02.233,16267
118,00:09:02.233,16267,00:09:03.733,16312
119,00:09:03.733,16312,00:09:04.300,16329
120,00:09:04.300,16329,00:09:05.967,16379
121,00:09:05.967,16379,00:09:13.233,16597
122,00:09:13.233,16597,00:09:14.567,16637
123,00:09:14.567,16637,00:09:16.033,16681
124,00:09:16.033,16681,00:09:17.533,16726
125,00:09:17.533,16726,00:09:21.467,16844
126,00:09:21.467,16844,00:09:41.467,17444
